date,ranking,classification,classification nr,text,id,replies,retweets,likes,quotes,total_engagement
2022-12-12 17:44:40,90,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-13 17:13:58,22,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-13 17:13:58,38,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-13 17:13:58,42,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-14 19:07:31,23,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-14 19:07:31,28,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-14 19:07:31,64,normal,0.5970391035,"The W.E.B. comment reminded me commentary about Jewish exploitation of his people in The Souls Of Black Folk (1903) by William Edward Burghardt, a shame he sold-out on them and became a yessir nossir 3 bags full sir puppet later... https://samisdat.in/en/blog/souls-of-black-folk…",1603096366489735168,2,1,2,,5
2022-12-14 19:07:31,68,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-14 19:07:31,78,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-14 19:07:31,137,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-14 19:07:31,151,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-12 19:44:49,15,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-12 19:44:49,47,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 19:44:49,92,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-12 1:10:30,80,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-12 1:10:30,118,normal,0.6636323333,Republicans are Jewish puppets,1602043603106336769,,,5,,5
2022-12-12 1:10:30,139,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-12 1:10:30,144,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-11 19:12:53,21,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-11 19:12:53,23,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-11 19:12:53,87,offensive,0.4348572195,Uh-oh we have antisemite in fighting which antisemite do you side with Republicans? Jewish space laser Lady or Kanyes puppet master,1598773140561154048,,,5,,5
2022-12-13 10:53:06,26,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-13 10:53:06,28,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-13 10:53:06,101,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-11 23:12:29,21,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-11 23:12:29,27,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-14 13:10:56,14,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-14 13:10:56,28,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-14 13:10:56,127,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-14 13:10:56,130,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-14 13:10:56,137,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-14 13:10:56,143,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-13 19:10:20,19,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-13 19:10:20,26,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-12 11:56:07,22,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 11:56:07,23,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-12 11:56:07,61,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-12 11:56:07,152,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-11 17:13:53,15,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-11 17:13:53,22,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-11 17:13:53,99,offensive,0.4348572195,Uh-oh we have antisemite in fighting which antisemite do you side with Republicans? Jewish space laser Lady or Kanyes puppet master,1598773140561154048,,,5,,5
2022-12-14 17:09:56,22,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-14 17:09:56,25,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-14 17:09:56,66,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-14 17:09:56,127,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-14 17:09:56,144,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-14 17:09:56,148,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-14 14:59:00,62,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-14 14:59:00,67,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-14 14:59:00,124,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-14 14:59:00,141,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-14 14:59:00,147,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-14 14:59:00,154,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-14 14:59:00,158,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-15 0:48:43,3,normal,0.7762906551,"Nice curation of pictures from 15 year old articles about US backed Nazis led by Alexei Navalny. Navalny a Zelenski equivalent US proxy puppet seen here at a Nazi Rally that turned violent riot attacks on Jewish, Muslim and LGBTQ groups in Russia.",1601108788257652737,,3,2,,5
2022-12-15 0:48:43,17,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-15 0:48:43,26,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-15 0:48:43,28,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-15 0:48:43,50,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-15 0:48:43,90,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-12 15:46:30,57,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 15:46:30,83,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-12 15:46:30,87,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-12 15:46:30,92,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-14 22:54:15,59,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-14 22:54:15,131,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-14 22:54:15,140,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-13 12:49:17,27,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,2,3,,5
2022-12-14 21:01:12,32,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-14 21:01:12,79,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-14 21:01:12,109,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-14 21:01:12,154,normal,0.6555708051,I’m literally Jewish… stop letting the left media control you.,1600693501431349249,2,,3,,5
2022-12-12 7:05:18,22,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-12 7:05:18,28,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 7:05:18,66,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-12 7:05:18,92,normal,0.4740490019,"#BidenWorstPresidentInHistory Remember that biden is simply a puppet, the real issue is israel controls our entire government",1600990082051502080,,,5,,5
2022-12-12 7:05:18,113,normal,0.6996974945,Russians are Jewish puppet masters is what Hitler and the Nazis actually believed.,1597283936815943682,1,,4,,5
2022-12-12 5:05:54,31,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 5:05:54,72,normal,0.7711342573,"Trump is a Jewish puppet.
Ye, follows God.",1596038787821633536,,,5,,5
2022-12-12 5:05:54,101,normal,0.6798921227,Bro you exposed yourself as a Jewish puppet. Go crawl back in your hole,1598383798756200449,,,5,,5
2022-12-11 21:09:55,25,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-11 21:09:55,81,offensive,0.4348572195,Uh-oh we have antisemite in fighting which antisemite do you side with Republicans? Jewish space laser Lady or Kanyes puppet master,1598773140561154048,,,5,,5
2022-12-11 15:08:47,12,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-11 15:08:47,28,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-11 15:08:47,95,offensive,0.4348572195,Uh-oh we have antisemite in fighting which antisemite do you side with Republicans? Jewish space laser Lady or Kanyes puppet master,1598773140561154048,,,5,,5
2022-12-11 13:03:52,15,normal,0.5630657077,It refers to him being a “Jewish puppet”,1601082941358374912,1,,4,,5
2022-12-11 13:03:52,48,normal,0.7077102065,They are all Jewish puppets,1601747578692898817,,,5,,5
2022-12-12 3:07:57,16,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
2022-12-12 3:07:57,19,normal,0.7750951052,"Ostensibly its a reference to an incorrect assertion that Bill Clinton was a ""Jewish Puppet.""
This kid showed up on Infowars I am told.",1601184850169323521,,,4,,4
2022-12-12 3:07:57,19,normal,0.7750951052,"“I’d like to dedicate this award to my reformed orthodox rabbi Bill Clinton.”
This was the last lien of The Game Awards wtf",1601184850169323521,,,4,,4
2022-12-12 3:07:57,30,normal,0.4736936092,"The question is why did the white Jewish reporter blatantly lie on Van’s behalf? I think he realized that he arrogantly blew up Van’s spot, he didn’t think black society would be upset over this, & he knows an exposed & discredited black puppet like Van is a useless black puppet.",1600784863401213954,,1,3,,4
2022-12-12 3:07:57,34,normal,0.4089409709,"It's 2022...
- Israel is an Apartheid State with a Xenophobic Culture
- A black man in USA praises Hitler and is Anti-Semitic
- And a Puppet President from NATO allows the Glorification of Nazism even though he is Jewish
Get the memo, the fascist are ""woke"" now
#USA #Imperialism",1600572480174825473,2,,2,,4
2022-12-12 3:07:57,82,normal,0.7246879935,Train to be a proper Jewish puppet.,1589103734264852481,,,4,,4
2022-12-12 3:07:57,144,normal,0.7893263698,"This Ignorance by @stephenhjohnson has Me thinking that a #Jewish Puppet Master is coercing his comments.

This is def. concerning to our community but Not everyone is on the #BoycottTrain cause they have “Affiliation” with #Nazi Sympathizers.

Also, All Blacks cant be All Jews!",1589322882878173185,2,,2,,4
2022-12-13 15:15:45,1,normal,0.7407884598,"The Azov Battalion is the reason the war was started
In 2014 they attacked Donna's killing dozens of Russian identifying families & many of them were Jewish
Azov Battalion uses Nazi symbols and hold Nazi ideology
Zelensky is their puppet he said he'd remove them & now love them",1599666131828035584,4,,,,4
2022-12-13 15:15:45,14,normal,0.7750951052,"Ostensibly its a reference to an incorrect assertion that Bill Clinton was a ""Jewish Puppet.""
This kid showed up on Infowars I am told.",1601184850169323521,,,4,,4
2022-12-13 15:15:45,14,normal,0.7750951052,"“I’d like to dedicate this award to my reformed orthodox rabbi Bill Clinton.”
This was the last lien of The Game Awards wtf",1601184850169323521,,,4,,4
2022-12-13 15:15:45,24,normal,0.4089409709,"It's 2022...
- Israel is an Apartheid State with a Xenophobic Culture
- A black man in USA praises Hitler and is Anti-Semitic
- And a Puppet President from NATO allows the Glorification of Nazism even though he is Jewish
Get the memo, the fascist are ""woke"" now
#USA #Imperialism",1600572480174825473,2,,2,,4
2022-12-13 15:15:45,69,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
2022-12-13 15:15:45,97,normal,0.6987231374,"The Soviets and their Egyptian terrorist puppet Arafat constructed the term 'Palestinian' in 1964.
Previously, all Arabs in the region were known simply as...'Arabs'.
Hebrew is approx 4,000yo & unique to Jewish Israelites from Judea & Samaria and ancient kingdoms of Israel.",1600179590885871617,,2,2,,4
2022-12-12 17:44:40,30,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
2022-12-12 17:44:40,32,normal,0.6961032748,"As a white woman. i had to do the work , I am Jewish I now racism but racism against POC is so more insidious, all these people #RoyalReporters and other talking puppets are in a frenzy about #HarryandMeghanonNetflix #Stockphotos are normal @GMBtweet this Program my god?",1600104892244250624,1,1,2,,4
2022-12-12 17:44:40,32,normal,0.6961032748,"Dear Sophie,

You are a white woman and insanely priviledged.

You have no idea about racism or how it makes you hate the skin you were born in. You live in a world made for you and your fragility.

Get over yourself,
Sincerely
Women of colour of the world. twitter.com/sophielouisecc…",1600104892244250624,1,1,2,,4
2022-12-12 17:44:40,54,normal,0.5474541187,"Full agreement, the fascist regime with its Puppet Jewish figurehead is being underwritten by the Evil empire swamp who have no interest in Ukraine other than as a proxy to attack Russia. 

Boris the Liar did he Most Evil work when he TOLD Zelinski NOT to talk peace to Putin",1588554601497706501,,1,3,,4
2022-12-12 17:44:40,78,normal,0.7246879935,Train to be a proper Jewish puppet.,1589103734264852481,,,4,,4
2022-12-12 17:44:40,85,normal,0.7893263698,"This Ignorance by @stephenhjohnson has Me thinking that a #Jewish Puppet Master is coercing his comments.

This is def. concerning to our community but Not everyone is on the #BoycottTrain cause they have “Affiliation” with #Nazi Sympathizers.

Also, All Blacks cant be All Jews!",1589322882878173185,2,,2,,4
2022-12-12 17:44:40,135,normal,0.6617847681,"If you think Jewish people are puppet masters behind the scenes, if you think Muslims are terrorists, if you think LGBTQIA+ people are all groomers, if you think authoritarianism is a good option, please unfollow and block me now. I have no room for you.",1597642980495855616,,,4,,4
2022-12-12 17:44:40,142,normal,0.6294412613,"We shouldn't play into the great Jewish puppet show, both parties are completely controlled, we are being replaced as a race in our own homelands, and we need to strive for sovereignty over our ancestral lands and a true freedom",1590491860828844032,1,,3,,4
2022-12-12 17:44:40,156,normal,0.7407884598,"The Azov Battalion is the reason the war was started
In 2014 they attacked Donna's killing dozens of Russian identifying families & many of them were Jewish
Azov Battalion uses Nazi symbols and hold Nazi ideology
Zelensky is their puppet he said he'd remove them & now love them",1599666131828035584,4,,,,4
2022-12-13 17:13:58,1,normal,0.7407884598,"The Azov Battalion is the reason the war was started
In 2014 they attacked Donna's killing dozens of Russian identifying families & many of them were Jewish
Azov Battalion uses Nazi symbols and hold Nazi ideology
Zelensky is their puppet he said he'd remove them & now love them",1599666131828035584,4,,,,4
2022-12-13 17:13:58,5,normal,0.7750951052,"Ostensibly its a reference to an incorrect assertion that Bill Clinton was a ""Jewish Puppet.""
This kid showed up on Infowars I am told.",1601184850169323521,,,4,,4
2022-12-13 17:13:58,5,normal,0.7750951052,"“I’d like to dedicate this award to my reformed orthodox rabbi Bill Clinton.”
This was the last lien of The Game Awards wtf",1601184850169323521,,,4,,4
2022-12-13 17:13:58,18,normal,0.4089409709,"It's 2022...
- Israel is an Apartheid State with a Xenophobic Culture
- A black man in USA praises Hitler and is Anti-Semitic
- And a Puppet President from NATO allows the Glorification of Nazism even though he is Jewish
Get the memo, the fascist are ""woke"" now
#USA #Imperialism",1600572480174825473,2,,2,,4
2022-12-13 17:13:58,81,normal,0.6961032748,"As a white woman. i had to do the work , I am Jewish I now racism but racism against POC is so more insidious, all these people #RoyalReporters and other talking puppets are in a frenzy about #HarryandMeghanonNetflix #Stockphotos are normal @GMBtweet this Program my god?",1600104892244250624,1,1,2,,4
2022-12-13 17:13:58,81,normal,0.6961032748,"Dear Sophie,

You are a white woman and insanely priviledged.

You have no idea about racism or how it makes you hate the skin you were born in. You live in a world made for you and your fragility.

Get over yourself,
Sincerely
Women of colour of the world. twitter.com/sophielouisecc…",1600104892244250624,1,1,2,,4
2022-12-13 17:13:58,93,normal,0.6987231374,"The Soviets and their Egyptian terrorist puppet Arafat constructed the term 'Palestinian' in 1964.
Previously, all Arabs in the region were known simply as...'Arabs'.
Hebrew is approx 4,000yo & unique to Jewish Israelites from Judea & Samaria and ancient kingdoms of Israel.",1600179590885871617,,2,2,,4
2022-12-14 19:07:31,12,normal,0.7750951052,"Ostensibly its a reference to an incorrect assertion that Bill Clinton was a ""Jewish Puppet.""
This kid showed up on Infowars I am told.",1601184850169323521,,,4,,4
2022-12-14 19:07:31,12,normal,0.7750951052,"“I’d like to dedicate this award to my reformed orthodox rabbi Bill Clinton.”
This was the last lien of The Game Awards wtf",1601184850169323521,,,4,,4
2022-12-14 19:07:31,32,normal,0.6617847681,"If you think Jewish people are puppet masters behind the scenes, if you think Muslims are terrorists, if you think LGBTQIA+ people are all groomers, if you think authoritarianism is a good option, please unfollow and block me now. I have no room for you.",1597642980495855616,,,4,,4
2022-12-14 19:07:31,35,offensive,0.551785171,"there’s some incredibly shocking stuff about insane conspiracy theorists, “shadowy puppet masters,” and jewish billionairs controlling the world. are these the twisted fantasies you’re talking about? they all sound *incredibly* antisemitic and delusional.",1602729755505483776,4,,,,4
2022-12-14 19:07:31,38,normal,0.4089409709,"It's 2022...
- Israel is an Apartheid State with a Xenophobic Culture
- A black man in USA praises Hitler and is Anti-Semitic
- And a Puppet President from NATO allows the Glorification of Nazism even though he is Jewish
Get the memo, the fascist are ""woke"" now
#USA #Imperialism",1600572480174825473,2,,2,,4
2022-12-14 19:07:31,67,normal,0.6294412613,"We shouldn't play into the great Jewish puppet show, both parties are completely controlled, we are being replaced as a race in our own homelands, and we need to strive for sovereignty over our ancestral lands and a true freedom",1590491860828844032,1,,3,,4
2022-12-14 19:07:31,70,normal,0.7893263698,"This Ignorance by @stephenhjohnson has Me thinking that a #Jewish Puppet Master is coercing his comments.

This is def. concerning to our community but Not everyone is on the #BoycottTrain cause they have “Affiliation” with #Nazi Sympathizers.

Also, All Blacks cant be All Jews!",1589322882878173185,2,,2,,4
2022-12-14 19:07:31,74,normal,0.5296033621,The @g20org =pure clown show. They allowed Zelensky from #Ukraine️ NONE G20 State to speak for 20minutes- a Jewish Comic puppet of US NeoCons who want #nuclearwar  to incinerate the Globe. Don't we have our Lunatics in the WH? Appears members of G19 are lunatics as well-puppets,1592851983924604929,,1,3,,4
2022-12-14 19:07:31,93,normal,0.6961032748,"As a white woman. i had to do the work , I am Jewish I now racism but racism against POC is so more insidious, all these people #RoyalReporters and other talking puppets are in a frenzy about #HarryandMeghanonNetflix #Stockphotos are normal @GMBtweet this Program my god?",1600104892244250624,1,1,2,,4
2022-12-14 19:07:31,93,normal,0.6961032748,"Dear Sophie,

You are a white woman and insanely priviledged.

You have no idea about racism or how it makes you hate the skin you were born in. You live in a world made for you and your fragility.

Get over yourself,
Sincerely
Women of colour of the world. twitter.com/sophielouisecc…",1600104892244250624,1,1,2,,4
2022-12-14 19:07:31,140,normal,0.5474541187,"Full agreement, the fascist regime with its Puppet Jewish figurehead is being underwritten by the Evil empire swamp who have no interest in Ukraine other than as a proxy to attack Russia. 

Boris the Liar did he Most Evil work when he TOLD Zelinski NOT to talk peace to Putin",1588554601497706501,,1,3,,4
2022-12-12 19:44:49,29,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
2022-12-12 19:44:49,39,normal,0.6961032748,"As a white woman. i had to do the work , I am Jewish I now racism but racism against POC is so more insidious, all these people #RoyalReporters and other talking puppets are in a frenzy about #HarryandMeghanonNetflix #Stockphotos are normal @GMBtweet this Program my god?",1600104892244250624,1,1,2,,4
2022-12-12 19:44:49,39,normal,0.6961032748,"Dear Sophie,

You are a white woman and insanely priviledged.

You have no idea about racism or how it makes you hate the skin you were born in. You live in a world made for you and your fragility.

Get over yourself,
Sincerely
Women of colour of the world. twitter.com/sophielouisecc…",1600104892244250624,1,1,2,,4
2022-12-12 19:44:49,42,normal,0.5474541187,"Full agreement, the fascist regime with its Puppet Jewish figurehead is being underwritten by the Evil empire swamp who have no interest in Ukraine other than as a proxy to attack Russia. 

Boris the Liar did he Most Evil work when he TOLD Zelinski NOT to talk peace to Putin",1588554601497706501,,1,3,,4
2022-12-12 19:44:49,50,normal,0.7893263698,"This Ignorance by @stephenhjohnson has Me thinking that a #Jewish Puppet Master is coercing his comments.

This is def. concerning to our community but Not everyone is on the #BoycottTrain cause they have “Affiliation” with #Nazi Sympathizers.

Also, All Blacks cant be All Jews!",1589322882878173185,2,,2,,4
2022-12-12 19:44:49,77,normal,0.7246879935,Train to be a proper Jewish puppet.,1589103734264852481,,,4,,4
2022-12-12 19:44:49,98,normal,0.5296033621,The @g20org =pure clown show. They allowed Zelensky from #Ukraine️ NONE G20 State to speak for 20minutes- a Jewish Comic puppet of US NeoCons who want #nuclearwar  to incinerate the Globe. Don't we have our Lunatics in the WH? Appears members of G19 are lunatics as well-puppets,1592851983924604929,,1,3,,4
2022-12-12 19:44:49,139,normal,0.6294412613,"We shouldn't play into the great Jewish puppet show, both parties are completely controlled, we are being replaced as a race in our own homelands, and we need to strive for sovereignty over our ancestral lands and a true freedom",1590491860828844032,1,,3,,4
2022-12-12 19:44:49,153,normal,0.7407884598,"The Azov Battalion is the reason the war was started
In 2014 they attacked Donna's killing dozens of Russian identifying families & many of them were Jewish
Azov Battalion uses Nazi symbols and hold Nazi ideology
Zelensky is their puppet he said he'd remove them & now love them",1599666131828035584,4,,,,4
2022-12-12 1:10:30,15,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
2022-12-12 1:10:30,28,normal,0.6961032748,"As a white woman. i had to do the work , I am Jewish I now racism but racism against POC is so more insidious, all these people #RoyalReporters and other talking puppets are in a frenzy about #HarryandMeghanonNetflix #Stockphotos are normal @GMBtweet this Program my god?",1600104892244250624,1,1,2,,4
2022-12-12 1:10:30,28,normal,0.6961032748,"Dear Sophie,

You are a white woman and insanely priviledged.

You have no idea about racism or how it makes you hate the skin you were born in. You live in a world made for you and your fragility.

Get over yourself,
Sincerely
Women of colour of the world. twitter.com/sophielouisecc…",1600104892244250624,1,1,2,,4
2022-12-12 1:10:30,127,normal,0.6294412613,"We shouldn't play into the great Jewish puppet show, both parties are completely controlled, we are being replaced as a race in our own homelands, and we need to strive for sovereignty over our ancestral lands and a true freedom",1590491860828844032,1,,3,,4
2022-12-12 1:10:30,128,normal,0.5474541187,"Full agreement, the fascist regime with its Puppet Jewish figurehead is being underwritten by the Evil empire swamp who have no interest in Ukraine other than as a proxy to attack Russia. 

Boris the Liar did he Most Evil work when he TOLD Zelinski NOT to talk peace to Putin",1588554601497706501,,1,3,,4
2022-12-12 1:10:30,146,normal,0.7893263698,"This Ignorance by @stephenhjohnson has Me thinking that a #Jewish Puppet Master is coercing his comments.

This is def. concerning to our community but Not everyone is on the #BoycottTrain cause they have “Affiliation” with #Nazi Sympathizers.

Also, All Blacks cant be All Jews!",1589322882878173185,2,,2,,4
2022-12-12 1:10:30,147,normal,0.7246879935,Train to be a proper Jewish puppet.,1589103734264852481,,,4,,4
2022-12-11 19:12:53,12,offensive,0.5484222174,"enjoy your full blown nazi supporter and murderous degenrate Stjepan Bandera your national HERO and AZOW as well
enjoy your jewish president who was oligarch's puppet for years and is brutally destroying free press and political opposition in Ukraine

really good job!",1600737769172570112,1,,3,,4
